,Trip ID,Duration (min),Walking Time (min),Transit Time (min),Walking Distance (m),Transfers,Message
17834,1123492,32.416666666666664,32.416666666666664,0.0,2444.5804887074305,0.0,Successful Run
17835,1370580,115.63333333333334,115.63333333333334,0.0,8970.673714265202,0.0,Successful Run
17836,1401879,124.15,124.15,0.0,9745.40484960825,0.0,Successful Run
17837,1181182,65.46666666666667,63.43333333333333,2.0,4947.09127066836,0.0,Successful Run
17838,1338009,794.9833333333333,80.86666666666666,138.73333333333332,6237.949353372443,4.0,Successful Run
17839,1319934,39.05,39.05,0.0,3031.930248110645,0.0,Successful Run
17840,1193306,68.85,68.85,0.0,5313.177578936667,0.0,Successful Run
17841,1300961,,,,,,No trip found.
17842,1498377,94.78333333333333,85.75,9.0,6676.3649548781195,0.0,Successful Run
17843,1539754,91.75,84.83333333333333,6.883333333333334,6545.0148420879395,0.0,Successful Run
17844,1244044,,,,,,No trip found.
17845,1277571,196.31666666666666,70.73333333333333,122.5,5445.009022533513,1.0,Successful Run
17846,1194590,329.06666666666666,164.4,117.0,12842.257977421319,3.0,Successful Run
17847,1196573,91.0,91.0,0.0,7024.781150349798,0.0,Successful Run
17848,847390,117.45,58.43333333333333,54.43333333333333,4553.697511269979,1.0,Successful Run
17849,1191581,,,,,,No trip found.
17850,1553402,72.28333333333333,35.3,18.15,2757.5431278146725,0.0,Successful Run
17851,1130334,,,,,,No trip found.
17852,1148831,,,,,,No trip found.
17853,1261988,,,,,,No trip found.
17854,1219951,,,,,,No trip found.
17855,985986,,,,,,No trip found.
17856,1356029,185.88333333333333,166.26666666666668,19.583333333333332,12982.045796978964,0.0,Successful Run
17857,1137249,,,,,,No trip found.
17858,1150047,123.06666666666666,70.43333333333334,52.6,5447.045488709045,0.0,Successful Run
17859,1196650,,,,,,No trip found.
17860,1165142,,,,,,No trip found.
17861,959774,78.68333333333334,42.11666666666667,36.53333333333333,3293.789240596783,0.0,Successful Run
17862,1062278,126.33333333333333,112.55,13.75,8675.153842091164,0.0,Successful Run
17863,1229459,,,,,,No trip found.
17864,1582350,207.25,145.56666666666666,48.65,11331.278413512357,2.0,Successful Run
17865,1314017,,,,,,No trip found.
17866,1314756,136.88333333333333,131.85,5.0,10271.204616522104,0.0,Successful Run
17867,1249353,,,,,,No trip found.
17868,1319941,39.05,39.05,0.0,3031.930248110645,0.0,Successful Run
17869,1177634,,,,,,No trip found.
17870,1285752,83.51666666666667,74.26666666666667,9.216666666666667,5730.378804504121,0.0,Successful Run
17871,1515449,,,,,,No trip found.
17872,1231759,101.16666666666667,101.16666666666667,0.0,7855.059142844008,0.0,Successful Run
17873,1036374,,,,,,No trip found.
17874,1262410,173.66666666666666,152.63333333333333,21.0,11871.645120286283,0.0,Successful Run
17875,1472417,22.616666666666667,10.866666666666667,10.9,833.9702105219851,1.0,Successful Run
17876,1579444,181.71666666666667,124.98333333333333,56.7,9735.073676679776,0.0,Successful Run
17877,876828,120.53333333333333,120.53333333333333,0.0,9492.349947357807,0.0,Successful Run
17878,1370632,87.0,77.31666666666666,9.65,6006.3791052569595,0.0,Successful Run
17879,1398993,,,,,,No trip found.
17880,1429344,204.0,174.96666666666667,29.0,13621.57527065545,0.0,Successful Run
17881,1040430,,,,,,No trip found.
17882,1163486,,,,,,No trip found.
17883,1223340,69.13333333333334,69.13333333333334,0.0,5359.227090216331,0.0,Successful Run
17884,1521638,,,,,,No trip found.
17885,1187000,78.16666666666667,78.16666666666667,0.0,6165.877428565898,0.0,Successful Run
17886,1347400,52.13333333333333,52.13333333333333,0.0,4005.7939172749393,0.0,Successful Run
17887,1533759,154.01666666666668,100.98333333333333,53.0,7744.351962390368,0.0,Successful Run
17888,1465956,316.0,133.73333333333332,148.01666666666668,10344.578496227738,4.0,Successful Run
17889,1225921,,,,,,No trip found.
17890,1275541,,,,,,No trip found.
17891,1218644,,,,,,No trip found.
17892,1163515,,,,,,No trip found.
17893,1545840,,,,,,No trip found.
17894,961368,252.13333333333333,227.6,24.5,17688.45512779693,0.0,Successful Run
17895,1272537,234.88333333333333,159.98333333333332,46.86666666666667,12421.786669154619,1.0,Successful Run
17896,1098556,115.71666666666667,100.68333333333334,15.0,7759.595977424545,0.0,Successful Run
17897,1187561,290.31666666666666,129.66666666666666,106.0,10091.264624047259,2.0,Successful Run
17898,1125027,,,,,,No trip found.
17899,1171496,,,,,,No trip found.
17900,1146078,106.7,100.66666666666667,6.0,7882.8719999935465,0.0,Successful Run
17901,1450336,36.5,36.5,0.0,2832.821203001671,0.0,Successful Run
17902,1069189,115.21666666666667,115.21666666666667,0.0,8872.574669138483,0.0,Successful Run
17903,1273910,,,,,,No trip found.
17904,1529698,223.75,181.51666666666668,40.96666666666667,14054.391067640872,1.0,Successful Run
17905,1170901,179.56666666666666,134.71666666666667,31.383333333333333,10445.076819526994,1.0,Successful Run
17906,1226772,,,,,,No trip found.
17907,1162597,,,,,,No trip found.
17908,1190494,71.26666666666667,71.26666666666667,0.0,5550.49437593177,0.0,Successful Run
17909,1134414,139.63333333333333,68.16666666666667,53.46666666666667,5284.172864645649,3.0,Successful Run
17910,1400030,103.43333333333334,103.43333333333334,0.0,8035.832285692851,0.0,Successful Run
17911,1300893,,,,,,No trip found.
17912,1244040,,,,,,No trip found.
17913,914008,,,,,,No trip found.
17914,1021375,,,,,,No trip found.
17915,1522457,,,,,,No trip found.
17916,884404,,,,,,No trip found.
17917,1197755,192.68333333333334,167.66666666666666,24.983333333333334,13036.880315766037,0.0,Successful Run
17918,1069794,111.91666666666667,111.91666666666667,0.0,8655.226383439176,0.0,Successful Run
17919,1472958,186.8,103.48333333333333,65.1,7981.59651877416,2.0,Successful Run
17920,1170939,153.63333333333333,81.23333333333333,63.88333333333333,6287.507699229419,1.0,Successful Run
17921,838898,,,,,,No trip found.
17922,1379627,,,,,,No trip found.
17923,1314015,,,,,,No trip found.
17924,1137221,,,,,,No trip found.
17925,973222,,,,,,No trip found.
17926,1158203,,,,,,No trip found.
17927,1148890,,,,,,No trip found.
17928,1282022,,,,,,No trip found.
